Date,name,category,value
2/6/2018,CHILE,MUSSELS,"21,418"
2/6/2018,CHINA,OCTOPUS,"1,334"
2/6/2018,CHINA TAIWAN,"SHRIMP, OCTOPUS","43,766"
2/6/2018,INDONESIA,"TUNA, OCTOPUS, SNAPPER, YELLOWFIN","44,087"
2/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","48,384"
2/6/2018,INDONESIA,"CRABMEAT, CRAB","18,419"
2/6/2018,INDONESIA,OCTOPUS,"50,926"
2/6/2018,NEW ZEALAND,MUSSELS,"39,416"
2/6/2018,SOUTH KOREA,"CRABMEAT, CRAB","29,762"
2/7/2018,BRAZIL,LOBSTER,421
2/7/2018,BRAZIL,LOBSTER,212
2/7/2018,CHILE,MUSSELS,"42,596"
2/7/2018,CHILE,"CRABMEAT, CRAB","49,102"
2/7/2018,INDONESIA,"OCTOPUS, OTHER","30,417"
2/7/2018,INDONESIA,OCTOPUS,"44,723"
2/7/2018,INDONESIA,"CRABMEAT, CRAB","46,070"
2/7/2018,INDONESIA,"TUNA, OCTOPUS","56,749"
2/7/2018,INDONESIA,OCTOPUS,"44,198"
2/7/2018,INDONESIA,OCTOPUS,"51,932"
2/7/2018,INDONESIA,OCTOPUS,"44,028"
2/7/2018,PORTUGAL,OCTOPUS,"58,093"
2/7/2018,SOUTH AFRICA,TOOTHFISH,"34,779"
2/7/2018,SOUTH AFRICA,LOBSTER,"30,445"
2/7/2018,SOUTH AFRICA,LOBSTER,"40,754"
2/7/2018,SPAIN,OCTOPUS,"14,976"
2/8/2018,CHILE,MUSSELS,"44,709"
2/8/2018,CHILE,MUSSELS,"37,741"
2/8/2018,CHILE,MUSSELS,"41,446"
2/8/2018,CHINA,OCTOPUS,"46,107"
2/8/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","45,305"
2/8/2018,CHINA,OCTOPUS,"53,731"
2/8/2018,ITALY,OCTOPUS,"2,070"
2/8/2018,JAPAN,OCTOPUS,"37,275"
2/8/2018,PHILIPPINES,OCTOPUS,"36,034"
2/8/2018,TURKS IS,"CONCH, LOBSTER","16,239"
2/8/2018,VIETNAM,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/8/2018,VIETNAM,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/9/2018,BAHAMAS,LOBSTER,"35,999"
2/9/2018,CHINA,"CLAM, MUSSELS","54,277"
2/9/2018,INDONESIA,"CRABMEAT, CRAB","26,764"
2/9/2018,MEXICO,"CRABMEAT, CRAB, FISH","22,316"
2/9/2018,PHILIPPINES,"CRABMEAT, CRAB, PASTEURIZED","40,364"
2/9/2018,SPAIN,OCTOPUS,"59,533"
2/10/2018,CHILE,MUSSELS,"45,939"
2/10/2018,CHILE,MUSSELS,"44,253"
2/10/2018,CHILE,MUSSELS,"46,713"
2/10/2018,CHILE,MUSSELS,"43,481"
2/10/2018,CHINA,OCTOPUS,"46,799"
2/10/2018,CHINA,"ROE, OCTOPUS","22,059"
2/10/2018,CHINA,"OCTOPUS, SQUID","31,513"
2/10/2018,CHINA,OCTOPUS,"52,910"
2/10/2018,HONDURAS,"LOBSTER, OTHER","36,398"
2/10/2018,INDONESIA,OCTOPUS,"53,772"
2/10/2018,NICARAGUA,LOBSTER,"13,527"
2/10/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","25,690"
2/10/2018,VIETNAM,"CRABMEAT, CRAB","43,287"
2/11/2018,CHILE,MUSSELS,"45,047"
2/11/2018,CHINA,LOBSTER,"16,208"
2/11/2018,CHINA,LOBSTER,"17,333"
2/11/2018,CHINA,LOBSTER,"15,531"
2/11/2018,GERMANY,MUSSELS,"7,222"
2/11/2018,INDONESIA,OCTOPUS,"46,627"
2/11/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,019"
2/11/2018,PHILIPPINES,OCTOPUS,"46,297"
2/11/2018,SRI LANKA,"CRABMEAT, CRAB, PASTEURIZED","31,590"
2/12/2018,CHILE,MUSSELS,"42,831"
2/12/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/12/2018,CHINA,"CRAB, CRABMEAT, PASTEURIZED","42,379"
2/12/2018,DENMARK,MUSSELS,"39,608"
2/12/2018,INDONESIA,"TUNA, GROUPER, OCTOPUS, SNAPPER, KINGFISH","54,800"
2/12/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,019"
2/12/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","38,349"
2/12/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,693"
2/12/2018,NICARAGUA,LOBSTER,"15,243"
2/12/2018,PHILIPPINES,OCTOPUS,"44,643"
2/12/2018,UNITED ARAB EM,LOBSTER,"24,250"
2/12/2018,VIETNAM,OCTOPUS,"33,223"
2/13/2018,BELIZE,"LOBSTER, CONCH","21,770"
2/13/2018,CHILE,"FISH, PATAGONIAN, TOOTHFISH","17,527"
2/13/2018,CHILE,MUSSELS,"45,856"
2/13/2018,CHINA,"CRAB, CRABMEAT, SURIMI","40,697"
2/13/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","44,101"
2/13/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/13/2018,HONDURAS,LOBSTER,"23,000"
2/13/2018,HONDURAS,LOBSTER,"18,144"
2/13/2018,HONDURAS,LOBSTER,"21,620"
2/13/2018,HONDURAS,LOBSTER,"25,200"
2/13/2018,INDIA,OCTOPUS,"43,539"
2/13/2018,INDONESIA,OCTOPUS,"45,007"
2/13/2018,JAKARTA,"CRAB, CRABMEAT, PASTEURIZED","46,693"
2/13/2018,JAKARTA,"CRAB, CRABMEAT","36,640"
2/13/2018,MALAYSIA,LOBSTER,"52,278"
2/13/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","44,824"
2/13/2018,SPAIN,OCTOPUS,"41,715"
2/13/2018,THAILAND,"CRABMEAT, CRAB, PASTEURIZED","45,373"
2/14/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","44,002"
2/14/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","43,794"
2/14/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,512"
2/14/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,704"
2/14/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,388"
2/14/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","49,130"
2/14/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,926"
2/14/2018,INDIA,OCTOPUS,"49,604"
2/14/2018,INDONESIA,OCTOPUS,"44,039"
2/14/2018,INDONESIA,OCTOPUS,"54,343"
2/14/2018,INDONESIA,OCTOPUS,"41,936"
2/14/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","44,756"
2/14/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","30,679"
2/14/2018,INDONESIA,OCTOPUS,"91,147"
2/14/2018,INDONESIA,OCTOPUS,"48,431"
2/14/2018,JAPAN,"OCTOPUS, SQUID","18,034"
2/14/2018,NEW ZEALAND,MUSSELS,"57,666"
2/14/2018,NEW ZEALAND,MUSSELS,"39,515"
2/14/2018,PHILIPPINES,"SHRIMP, OCTOPUS, OTHER","43,874"
2/14/2018,PORTUGAL,OCTOPUS,"42,487"
2/14/2018,PORTUGAL,OCTOPUS,"51,740"
2/14/2018,THAILAND,OCTOPUS,"44,068"
2/15/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","42,531"
2/15/2018,BAHAMAS,LOBSTER,"43,999"
2/15/2018,CHILE,MUSSELS,"37,103"
2/15/2018,CHILE,MUSSELS,"37,103"
2/15/2018,CHILE,MUSSELS,"37,103"
2/15/2018,CHILE,MUSSELS,"41,475"
2/15/2018,INDONESIA,"GROUPER, OCTOPUS, SNAPPER, KINGFISH","42,999"
2/15/2018,NICARAGUA,LOBSTER,"27,725"
2/15/2018,NICARAGUA,"CRABMEAT, CRAB, PASTEURIZED","15,217"
2/15/2018,NICARAGUA,LOBSTER,"13,531"
2/15/2018,NICARAGUA,LOBSTER,"13,937"
2/15/2018,SPAIN,"OCTOPUS, SQUID, OTHER","53,014"
2/15/2018,SPAIN,OCTOPUS,"46,283"
2/15/2018,URUGUAY,"PATAGONIAN, TOOTHFISH","52,249"
2/16/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","43,885"
2/16/2018,CHILE,MUSSELS,"45,578"
2/16/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","42,990"
2/16/2018,CHINA,OCTOPUS,"19,903"
2/16/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","25,829"
2/16/2018,JAPAN,"SHRIMP, CRAWFISH, OTHER, OCTOPUS","35,271"
2/16/2018,MEXICO,OCTOPUS,"51,819"
2/16/2018,PHILIPPINES,OCTOPUS,"39,683"
2/16/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","41,519"
2/16/2018,SPAIN,OCTOPUS,"16,742"
2/16/2018,SPAIN,OCTOPUS,"52,910"
2/16/2018,SPAIN,OCTOPUS,"54,478"
2/17/2018,CHILE,MUSSELS,"41,733"
2/17/2018,CHILE,MUSSELS,"38,345"
2/17/2018,CHILE,MUSSELS,"38,345"
2/17/2018,CHILE,MUSSELS,"41,733"
2/17/2018,CHINA,"CRAB, CRABMEAT, SURIMI, BREAM","46,297"
2/17/2018,HONDURAS,"LOBSTER, OTHER","35,278"
2/17/2018,HONDURAS,"LOBSTER, CONCH","40,858"
2/17/2018,MAURITIUS,"PATAGONIAN, TOOTHFISH","116,449"
2/17/2018,NEW ZEALAND,MUSSELS,"39,478"
2/17/2018,NEW ZEALAND,MUSSELS,"53,232"
2/17/2018,NEW ZEALAND,MUSSELS,"46,848"
2/17/2018,NICARAGUA,LOBSTER,"12,388"
2/17/2018,URUGUAY,"PATAGONIAN, TOOTHFISH","52,007"
2/17/2018,VIETNAM,OCTOPUS,"37,868"
2/18/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,025"
2/18/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","56,365"
2/18/2018,CHILE,"FISH, MUSSELS","42,641"
2/18/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","42,835"
2/18/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,532"
2/18/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/18/2018,CHINA,"MONKFISH, OCTOPUS","51,279"
2/18/2018,CHINA,OCTOPUS,"16,473"
2/18/2018,INDIA,"OCTOPUS, CUTTLEFISH, OTHER","44,930"
2/18/2018,INDIA,OCTOPUS,"54,233"
2/18/2018,THAILAND,OCTOPUS,"44,068"
2/18/2018,THAILAND,"SQUID, CUTTLEFISH, OCTOPUS","29,074"
2/19/2018,CHINA,OCTOPUS,"52,910"
2/19/2018,CHINA,"CRAB, CRABMEAT, PASTEURIZED","46,297"
2/19/2018,CHINA TAIWAN,"SHRIMP, OCTOPUS","40,624"
2/19/2018,HONG KONG,LOBSTER,"41,601"
2/19/2018,INDIA,"OCTOPUS, SQUID","50,686"
2/19/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,349"
2/19/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","30,759"
2/19/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","60,479"
2/19/2018,INDONESIA,"OTHER, MILKFISH, OCTOPUS","55,466"
2/19/2018,INDONESIA,"FISH, OCTOPUS","49,650"
2/19/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,019"
2/19/2018,MEXICO,"LOBSTER, FISH","31,020"
2/19/2018,PANAMA,"SHRIMP, LOBSTER","19,819"
2/19/2018,PANAMA,"SHRIMP, LOBSTER","22,460"
2/19/2018,PANAMA,"SHRIMP, LOBSTER","21,539"
2/19/2018,PANAMA,"SHRIMP, LOBSTER","26,299"
2/19/2018,PHILIPPINES,"SHRIMP, LOBSTER, CRAWFISH, OCTOPUS","39,683"
2/19/2018,PHILIPPINES,"SHRIMP, LOBSTER, CRAWFISH, OCTOPUS","39,683"
2/19/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED, CLAM","46,870"
2/19/2018,REUNION ISLAND,"PATAGONIAN, TOOTHFISH","20,957"
2/19/2018,REUNION ISLAND,"PATAGONIAN, TOOTHFISH","37,692"
2/19/2018,SPAIN,OCTOPUS,"40,712"
2/19/2018,SPAIN,OCTOPUS,"48,007"
2/19/2018,SPAIN,"OCTOPUS, SQUID, OTHER","53,384"
2/20/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","50,119"
2/20/2018,BAHAMAS,LOBSTER,"43,999"
2/20/2018,CHILE,MUSSELS,"46,618"
2/20/2018,CHINA,"OCTOPUS, SQUID","19,651"
2/20/2018,HONDURAS,LOBSTER,"18,216"
2/20/2018,HONDURAS,LOBSTER,"32,604"
2/20/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","29,983"
2/20/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","19,427"
2/20/2018,NEW ZEALAND,MUSSELS,"57,996"
2/20/2018,PHILIPPINES,"CRABMEAT, CRAB","20,007"
2/20/2018,SPAIN,"TUNA, OCTOPUS","41,868"
2/20/2018,SRI LANKA,"SHRIMP, CRAB, LOBSTER, CUTTLEFISH, SQUID","52,819"
2/20/2018,SRI LANKA,"CRABMEAT, CRAB, PASTEURIZED","38,380"
2/21/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","37,873"
2/21/2018,BAHAMAS,LOBSTER,"41,248"
2/21/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,704"
2/21/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,926"
2/21/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,926"
2/21/2018,CHINA,"CUTTLEFISH, OCTOPUS, SQUID, OTHER","50,265"
2/21/2018,JAMAICA,LOBSTER,"14,016"
2/21/2018,MALAYSIA,"OCTOPUS, SQUID","40,073"
2/21/2018,MALAYSIA,"CRABMEAT, CRAB, PASTEURIZED","36,266"
2/21/2018,MOROCCO,OCTOPUS,"51,191"
2/21/2018,NEW ZEALAND,MUSSELS,"39,410"
2/21/2018,PHILIPPINES,OCTOPUS,"43,874"
2/21/2018,PHILIPPINES,OCTOPUS,"48,750"
2/21/2018,PHILIPPINES,OCTOPUS,"48,750"
2/21/2018,SOUTH AFRICA,LOBSTER,"21,219"
2/21/2018,SOUTH AFRICA,LOBSTER,"27,558"
2/22/2018,CHILE,MUSSELS,"41,579"
2/22/2018,CHILE,MUSSELS,"41,579"
2/22/2018,CHINA,"CRAB, CRABMEAT, SURIMI, BREAM","45,194"
2/22/2018,CHINA,"CRAB, CRABMEAT, SURIMI, BREAM","46,297"
2/22/2018,INDONESIA,OCTOPUS,"47,950"
2/22/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,614"
2/22/2018,INDONESIA,OCTOPUS,"40,214"
2/22/2018,JAPAN,OCTOPUS,"41,965"
2/22/2018,MEXICO,OCTOPUS,"43,651"
2/22/2018,NEW ZEALAND,MUSSELS,"49,617"
2/22/2018,PHILIPPINES,OCTOPUS,"39,683"
2/22/2018,PHILIPPINES,OCTOPUS,"41,006"
2/22/2018,SOUTH KOREA,OCTOPUS,"30,653"
2/23/2018,CHILE,MUSSELS,"41,579"
2/23/2018,CHILE,"CRABMEAT, CRAB","43,204"
2/23/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","49,798"
2/23/2018,INDONESIA,"CRABMEAT, CRAB","44,692"
2/23/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","48,047"
2/23/2018,SPAIN,OCTOPUS,"48,863"
2/24/2018,CHILE,MUSSELS,"42,595"
2/24/2018,INDONESIA,"TUNA, OCTOPUS, SNAPPER, KINGFISH, GROUPER","44,506"
2/24/2018,NEW ZEALAND,MUSSELS,"48,658"
2/24/2018,NEW ZEALAND,MUSSELS,"42,260"
2/24/2018,NEW ZEALAND,MUSSELS,"45,080"
2/24/2018,NEW ZEALAND,MUSSELS,"39,440"
2/24/2018,PORTUGAL,OCTOPUS,"53,618"
2/24/2018,SPAIN,OCTOPUS,"58,532"
2/24/2018,SPAIN,OCTOPUS,"50,355"
2/24/2018,SPAIN,OCTOPUS,"53,775"
2/25/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","46,508"
2/25/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,133"
2/25/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","47,950"
2/25/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,567"
2/25/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","54,738"
2/25/2018,CHINA,"CRAB, OCTOPUS","46,799"
2/25/2018,CHINA,"CRAB, OCTOPUS","50,763"
2/25/2018,CHINA,OCTOPUS,"14,612"
2/25/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/25/2018,CHINA,"CROAKER, MOLLUSCS, MUSSELS","30,796"
2/25/2018,INDIA,"SURIMI, OCTOPUS","47,353"
2/25/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,019"
2/25/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","53,625"
2/25/2018,MEXICO,OCTOPUS,"40,146"
2/25/2018,MEXICO,OCTOPUS,"40,146"
2/26/2018,CANADA,LOBSTER,"48,062"
2/26/2018,CHILE,MUSSELS,"41,579"
2/26/2018,CHILE,MUSSELS,"44,709"
2/26/2018,CHILE,MUSSELS,"38,345"
2/26/2018,CHINA,"CRAB, CRABMEAT","39,418"
2/26/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","38,823"
2/26/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","57,077"
2/26/2018,INDONESIA,"CRABMEAT, CRAB","46,760"
2/26/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","49,085"
2/26/2018,MAURITIUS,"PATAGONIAN, TOOTHFISH","53,459"
2/26/2018,NEW ZEALAND,MUSSELS,"47,796"
2/26/2018,PHILIPPINES,"CRABMEAT, CRAB, PASTEURIZED","19,841"
2/26/2018,SPAIN,OCTOPUS,"48,241"
2/26/2018,SPAIN,OCTOPUS,15
2/26/2018,SPAIN,OCTOPUS,"3,492"
2/26/2018,THAILAND,OCTOPUS,"44,068"
2/26/2018,VIETNAM,"CRABMEAT, CRAB, PASTEURIZED","46,297"
2/26/2018,VIETNAM,"CRAB, CRABMEAT, PASTEURIZED","27,899"
2/27/2018,BAHAMAS,LOBSTER,"35,999"
2/27/2018,CHILE,MUSSELS,"46,700"
2/27/2018,CHINA,OCTOPUS,450
2/27/2018,CHINA,OCTOPUS,"1,129"
2/27/2018,CHINA,"CROAKER, OCTOPUS","40,697"
2/27/2018,CHINA,"MOLLUSCS, MUSSELS, SQUID","58,246"
2/27/2018,CHINA,MUSSELS,"44,987"
2/27/2018,CHINA,OCTOPUS,"18,596"
2/27/2018,CHINA,"SURIMI, CRAB, CRABMEAT","40,697"
2/27/2018,INDIA,OCTOPUS,"43,651"
2/27/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","9,548"
2/27/2018,INDONESIA,"SNAPPER, OCTOPUS","41,281"
2/27/2018,NEW ZEALAND,"ORANGE ROUGHY, COD, MUSSELS","46,363"
2/27/2018,NEW ZEALAND,MUSSELS,"46,186"
2/27/2018,NICARAGUA,LOBSTER,"20,879"
2/27/2018,SRI LANKA,"CRABMEAT, CRAB, PASTEURIZED","33,781"
2/27/2018,VIETNAM,"FISH, OCTOPUS, SQUID, CLAM","41,513"
2/28/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","44,385"
2/28/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","44,692"
2/28/2018,CHILE,MUSSELS,"44,839"
2/28/2018,CHINA,"MUSSELS, OYSTERS, CLAM, SARDINE","34,707"
2/28/2018,CHINA,"CROAKER, FISH, OCTOPUS","31,402"
2/28/2018,CHINA,"CROAKER, OCTOPUS","12,676"
2/28/2018,CHINA,OCTOPUS,"35,102"
2/28/2018,COLOMBIA,"CRAB, CRABMEAT, PASTEURIZED","15,080"
2/28/2018,INDONESIA,OCTOPUS,"41,936"
2/28/2018,INDONESIA,"TUNA, OCTOPUS","55,563"
2/28/2018,INDONESIA,"CRABMEAT, CRAB","18,195"
2/28/2018,INDONESIA,OCTOPUS,"44,039"
2/28/2018,INDONESIA,"GROUPER, OCTOPUS, SNAPPER","44,921"
2/28/2018,INDONESIA,OCTOPUS,"44,028"
2/28/2018,PORTUGAL,OCTOPUS,"39,720"
2/28/2018,THAILAND,"CRABMEAT, CRAB, PASTEURIZED","8,633"
3/1/2018,ARGENTINA,"PATAGONIAN, TOOTHFISH","37,897"
3/1/2018,CHILE,MUSSELS,"41,446"
3/1/2018,CHILE,"CRUSTACEANS, MUSSELS","41,446"
3/1/2018,CHILE,"CRUSTACEANS, MUSSELS","41,446"
3/1/2018,CHINA,OCTOPUS,"20,611"
3/1/2018,CHINA,OCTOPUS,"49,427"
3/1/2018,CHINA,OCTOPUS,"48,942"
3/1/2018,INDIA,"CRABMEAT, CRAB, PASTEURIZED","32,423"
3/1/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","58,523"
3/2/2018,BAHAMAS,LOBSTER,"41,248"
3/2/2018,CHINA,"CRAB, ABALONE, OCTOPUS, SQUID","21,770"
3/2/2018,HONG KONG,LOBSTER,"41,601"
3/2/2018,MAURITIUS,"PATAGONIAN, TOOTHFISH","170,147"
3/2/2018,PHILIPPINES,OCTOPUS,"44,643"
3/2/2018,PHILIPPINES,OCTOPUS,"44,643"
3/2/2018,SPAIN,OCTOPUS,"54,771"
3/3/2018,CHILE,MUSSELS,"41,469"
3/3/2018,CHILE,MUSSELS,"43,146"
3/3/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","43,581"
3/3/2018,GREECE,"PASTEURIZED, ANCHOVY, HERRING, OCTOPUS, ROE, SARDINE","59,885"
3/3/2018,NEW ZEALAND,"HAKE, ORANGE ROUGHY, MUSSELS","54,249"
3/3/2018,NEW ZEALAND,MUSSELS,"39,403"
3/4/2018,CHILE,"SHRIMP, CRUSTACEANS, MOLLUSCS, MUSSELS","25,876"
3/4/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","50,115"
3/4/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
3/4/2018,CHILE,MUSSELS,"53,241"
3/4/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,034"
3/4/2018,CHINA,"CRAB, CRABMEAT, SURIMI, BREAM","46,297"
3/4/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","43,320"
3/4/2018,CHINA,"CRAB, CRABMEAT, SURIMI, BREAM","46,297"
3/4/2018,FRANCE,LOBSTER,"26,233"
3/4/2018,NICARAGUA,"LOBSTER, CONCH","32,371"
3/5/2018,CHILE,MUSSELS,"41,446"
3/5/2018,CHILE,MUSSELS,"40,569"
3/5/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","43,210"
3/5/2018,CHINA,"CRAB, CRABMEAT, PASTEURIZED","43,353"
3/5/2018,CHINA,"CRAB, CRABMEAT, PASTEURIZED","46,297"
3/5/2018,NEW ZEALAND,MUSSELS,"39,474"
3/5/2018,NEW ZEALAND,MUSSELS,"39,389"
3/5/2018,NEW ZEALAND,MUSSELS,"39,490"
3/5/2018,PHILIPPINES,"SHRIMP, OCTOPUS, SCALLOP, OTHER","46,297"
3/5/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","48,748"
3/5/2018,SPAIN,OCTOPUS,"41,276"
3/6/2018,CHINA,OCTOPUS,"8,135"
3/6/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
3/6/2018,CHINA,MUSSELS,"44,987"
3/6/2018,CHINA,OCTOPUS,"19,901"
3/6/2018,HONDURAS,"SHRIMP, LOBSTER","32,789"
3/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","39,317"
3/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","39,319"
3/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","18,475"
3/6/2018,NEW ZEALAND,MUSSELS,"39,498"
3/6/2018,NEW ZEALAND,MUSSELS,"39,413"
3/6/2018,PHILIPPINES,"CRABMEAT, CRAB, PASTEURIZED","49,383"
3/6/2018,THAILAND,"CUTTLEFISH, MUSSELS, OCTOPUS, SQUID, OTHER, CLAM","39,925"
3/6/2018,THAILAND,"MUSSELS, SQUID, OTHER, CLAM","43,034"
3/7/2018,CHINA,OCTOPUS,"38,801"
3/7/2018,DOMINICAN REPUBLIC,LOBSTER,"13,437"
3/7/2018,INDONESIA,"CRABMEAT, CRAB","44,663"
3/7/2018,INDONESIA,"OCTOPUS, SQUID","49,786"
3/7/2018,INDONESIA,"TUNA, FISH, MAHI MAHI, OCTOPUS, SNAPPER","39,936"
3/7/2018,INDONESIA,"OCTOPUS, OTHER, TUNA","53,085"
3/7/2018,MALAYSIA,"TUNA, MAHI MAHI, SARDINE, YELLOWFIN, OCTOPUS","55,291"
3/7/2018,THAILAND,"LOLIGO, MULLET, OCTOPUS, SQUID, THREADFIN, BREAM","35,097"
3/8/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","45,635"
3/8/2018,CHINA,OCTOPUS,"47,297"
3/8/2018,INDONESIA,"OCTOPUS, SNAPPER","46,672"
3/8/2018,JAPAN,OCTOPUS,"35,397"
3/8/2018,JAPAN,"PATAGONIAN, TOOTHFISH","77,946"
3/8/2018,PORTUGAL,OCTOPUS,"51,173"
3/8/2018,SINGAPORE,"PATAGONIAN, TOOTHFISH","50,119"
3/8/2018,SPAIN,OCTOPUS,"48,148"
3/9/2018,BAHAMAS,LOBSTER,"43,999"
3/9/2018,CHILE,MUSSELS,"41,446"
3/9/2018,CHILE,MUSSELS,"41,446"
3/9/2018,CHILE,TOOTHFISH,"43,241"
3/9/2018,CHILE,MUSSELS,"41,475"
3/9/2018,CHILE,TOOTHFISH,"45,871"
3/9/2018,HONDURAS,"LOBSTER, OTHER","30,080"
3/9/2018,JAPAN,"SHRIMP, OCTOPUS","15,108"
3/9/2018,JAPAN,"CRAB, SHRIMP, OCTOPUS","42,024"
3/9/2018,NEW ZEALAND,MUSSELS,"43,470"
3/9/2018,NICARAGUA,"CRAB, LOBSTER, FISH","12,900"
3/9/2018,PHILIPPINES,OCTOPUS,"44,643"
3/9/2018,PHILIPPINES,OCTOPUS,"44,643"
3/10/2018,NEW ZEALAND,MUSSELS,"22,707"
3/10/2018,NEW ZEALAND,MUSSELS,"39,496"
3/10/2018,SPAIN,OCTOPUS,"41,482"
3/10/2018,SPAIN,OCTOPUS,"47,134"
3/10/2018,URUGUAY,TOOTHFISH,"218,322"
3/11/2018,BAHAMAS,LOBSTER,"43,999"
3/11/2018,BAHAMAS,LOBSTER,"43,999"
3/11/2018,CHILE,MUSSELS,"44,879"
3/11/2018,CHILE,MUSSELS,"42,824"
3/11/2018,CHILE,MUSSELS,"46,685"
3/11/2018,CHILE,MUSSELS,"43,256"
3/11/2018,CHILE,MUSSELS,"34,185"
3/11/2018,CHILE,MUSSELS,"34,185"
3/11/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","45,635"
3/11/2018,CHINA,"CORVINA, MOLLUSCS, MUSSELS, POMFRET, SQUID","44,158"
